TradingDay,idx_000905_SH__index_code,idx_000905_SH__prev_close,idx_000905_SH__open_price,idx_000905_SH__high_price,idx_000905_SH__low_price,idx_000905_SH__close_price,idx_000905_SH__turnover_volume,idx_000905_SH__turnover_value,idx_000905_SH__negotiable_mv,idx_000905_SH__change_pct,idx_000905_SH__index_return,idx_000905_SH__net_buy_value,idx_000905_SH__buy_value_xl,idx_000905_SH__sell_value_xl,idx_000905_SH__buy_value_l,idx_000905_SH__sell_value_l,idx_000905_SH__buy_value_m,idx_000905_SH__sell_value_m,idx_000905_SH__buy_value_s,idx_000905_SH__sell_value_s,idx_000905_SH__free_float_mktval,idx_000922_SH__index_code,idx_000922_SH__prev_close,idx_000922_SH__open_price,idx_000922_SH__high_price,idx_000922_SH__low_price,idx_000922_SH__close_price,idx_000922_SH__turnover_volume,idx_000922_SH__turnover_value,idx_000922_SH__negotiable_mv,idx_000922_SH__change_pct,idx_000922_SH__index_return,idx_000922_SH__net_buy_value,idx_000922_SH__buy_value_xl,idx_000922_SH__sell_value_xl,idx_000922_SH__buy_value_l,idx_000922_SH__sell_value_l,idx_000922_SH__buy_value_m,idx_000922_SH__sell_value_m,idx_000922_SH__buy_value_s,idx_000922_SH__sell_value_s,idx_000922_SH__free_float_mktval,idx_000985__index_code,idx_000985__prev_close,idx_000985__open_price,idx_000985__high_price,idx_000985__low_price,idx_000985__close_price,idx_000985__turnover_volume,idx_000985__turnover_value,idx_000985__negotiable_mv,idx_000985__change_pct,idx_000985__index_return,idx_000985__net_buy_value,idx_000985__buy_value_xl,idx_000985__sell_value_xl,idx_000985__buy_value_l,idx_000985__sell_value_l,idx_000985__buy_value_m,idx_000985__sell_value_m,idx_000985__buy_value_s,idx_000985__sell_value_s,idx_000985__free_float_mktval,fund_512510__fund_code,fund_512510__prev_close,fund_512510__open_price,fund_512510__high_price,fund_512510__low_price,fund_512510__close_price,fund_512510__avg_price,fund_512510__change_of_price,fund_512510__change_pct,fund_512510__turnover_rate,fund_512510__turnover_volume,fund_512510__turnover_value,fund_512510__vibration_range,fund_512510__discount,fund_512510__discount_ratio,fund_512510__fund_return,fund_515180__fund_code,fund_515180__prev_close,fund_515180__open_price,fund_515180__high_price,fund_515180__low_price,fund_515180__close_price,fund_515180__avg_price,fund_515180__change_of_price,fund_515180__change_pct,fund_515180__turnover_rate,fund_515180__turnover_volume,fund_515180__turnover_value,fund_515180__vibration_range,fund_515180__discount,fund_515180__discount_ratio,fund_515180__fund_return
2022/5/23,000905.SH,5929.4882,5941.1422,5968.851,5908.6589,5965.7277,15387601700,1.43E+11,5.70E+12,0.61117417,0.006111742,3002533215,23789708117,20496602597,20435938546,20144820632,22136558037,22417438758,6827142475,7127951973,5.09E+12,000922.SH,5070.655,5081.7755,5092.41,5057.1433,5084.9867,4325420583,36286473541,99329850000,0.28264001,0.0028264,-841844930.7,5213601090,6545026999,5529988236,5364378534,5524350377,5276275668,1454374609,1378478042,2.45E+12,985,4857.2587,4865.2065,4870.945,4829.1901,4868.5237,73233004624,8.04E+11,3.54E+13,0.23192094,0.002319209,14606951764,1.30E+11,1.21E+11,1.13E+11,1.08E+11,1.25E+11,1.24E+11,41443362781,41513774262,3.15E+13,512510,1.519,1.519,1.528,1.513,1.525,1.5189,0.006,0.395,1.8607,616.69,9366825,0.9875,0.0053,0.346337,0.00395,515180,1.25,1.25,1.255,1.246,1.252,1.2511,0.002,0.16,1.9657,3246.5757,40618035,0.72,0.0032,0.254939,0.0016
2022/5/24,000905.SH,5965.7277,5962.1488,5967.2326,5745.6751,5745.6751,17754083400,1.62E+11,5.49E+12,-3.68861287,-0.036886129,-18179901613,21314296456,26512522440,20928926120,26650553398,22675153564,28532962484,6921268755,8323508187,4.90E+12,000922.SH,5084.9867,5080.7772,5085.4132,4951.5297,4951.5297,4626353112,37526672357,96722910000,-2.62452997,-0.0262453,-1446291070,5999126692,5893655438,5321617257,5810607787,5363623834,6128584831,1355822868,1653633665,2.42E+12,985,4868.5237,4868.0475,4868.5537,4714.1331,4714.1331,85903068162,9.26E+11,3.43E+13,-3.17119952,-0.031711995,-89031230133,1.32E+11,1.54E+11,1.16E+11,1.44E+11,1.28E+11,1.60E+11,42721533869,49612170771,3.05E+13,512510,1.525,1.525,1.527,1.474,1.477,1.5068,-0.048,-3.1475,2.5627,849.35,12797934,3.4754,-0.0025,-0.169549,-0.031475,515180,1.252,1.25,1.254,1.223,1.227,1.2437,-0.025,-1.9968,2.3107,3811.7772,47407465,2.476,-0.004,-0.327065,-0.019968
2022/5/25,000905.SH,5745.6751,5741.2348,5844.282,5736.1388,5844.2546,14359063500,1.27E+11,5.58E+12,1.71571657,0.017157166,7923697551,21464049937,15548179585,18619206723,16858785907,20541065747,20194732577,6681275021,6780201808,4.98E+12,000922.SH,4951.5297,4943.8912,5031.2878,4932.8213,5031.2878,3553038255,28296238722,98280900000,1.61077697,0.01610777,1411233834,4584369176,3358131368,4248832709,3934009334,4645941044,4711318108,1374593357,1439043641,2.45E+12,985,4714.1331,4712.4957,4769.1358,4709.3564,4769.1358,67571926952,7.14E+11,3.47E+13,1.16676171,0.011667617,40435467830,1.14E+11,90131756721,1.03E+11,93654080876,1.19E+11,1.13E+11,40970656371,39894364229,3.08E+13,512510,1.477,1.477,1.494,1.472,1.494,1.4851,0.017,1.151,3.1641,1048.67,15573301,1.4895,0.0055,0.366789,0.01151,515180,1.227,1.226,1.24,1.218,1.24,1.2322,0.013,1.0595,2.3681,3892.3,47960448,1.793,0.0031,0.249377,0.010595
2022/5/26,000905.SH,5844.2546,5848.0259,5928.7066,5780.9701,5911.5607,16235036200,1.43E+11,5.64E+12,1.15166269,0.011516627,8088876950,23786779989,17885589294,21116584752,20024061894,23302574082,22622134510,7172026067,6757302242,5.03E+12,000922.SH,5031.2878,5027.3598,5091.4468,4994.9453,5081.9916,4017015064,33476382095,99271350000,1.00776982,0.010077698,3065526865,6499047153,4285263142,5101939316,4663472329,5226510239,4873315495,1443457779,1383376657,2.47E+12,985,4769.1358,4774.8286,4813.6862,4710.475,4792.1577,72952760963,7.71E+11,3.49E+13,0.48272687,0.004827269,18399620221,1.23E+11,1.03E+11,1.09E+11,1.08E+11,1.22E+11,1.24E+11,40792706689,41315808457,3.10E+13,512510,1.494,1.495,1.52,1.48,1.511,1.4981,0.017,1.1379,2.4179,801.37,12005453,2.6774,0.0061,0.402083,0.011379,515180,1.24,1.241,1.259,1.236,1.254,1.2502,0.014,1.129,3.3146,5371.69,67157818,1.8548,0.0044,0.34965,0.01129
2022/5/27,000905.SH,5911.5607,5921.3316,5952.615,5854.61,5899.915,14340686200,1.29E+11,5.63E+12,-0.19699874,-0.001969987,-2842025775,18328254186,16947335365,17884391964,19443637797,20210570580,22528834457,6407073896,6752508780,5.03E+12,000922.SH,5081.9916,5081.2826,5093.3846,5039.0776,5074.4263,3697750507,31378535035,99123750000,-0.14886487,-0.001488649,346897713.1,4763477941,4434285967,4772620365,4615374885,4996852125,5065690581,1329765952,1400467237,2.47E+12,985,4792.1577,4817.2549,4844.4053,4764.7513,4795.2924,71529505891,7.61E+11,3.49E+13,0.06541312,0.000654131,3637377305,1.23E+11,1.05E+11,1.03E+11,1.06E+11,1.17E+11,1.26E+11,39906758930,41766811792,3.10E+13,512510,1.511,1.512,1.53,1.503,1.519,1.5181,0.008,0.5295,3.1745,1047.35,15899479,1.7869,-0.0038,-0.250792,0.005295,515180,1.254,1.254,1.26,1.247,1.255,1.2552,0.001,0.0797,1.9815,3209.28,40283432,1.0367,0.0025,0.198807,0.000797
2022/5/30,000905.SH,5899.915,5918.2429,5942.9969,5867.1924,5942.8317,13385264700,1.24E+11,5.67E+12,0.72741217,0.007274122,310089482.1,16514748951,15603964635,17843880959,17836971371,21161717392,21594995738,6726493917,6900819994,5.06E+12,000922.SH,5074.4263,5076.9815,5079.7123,5033.9529,5072.0614,3948731994,31724080241,99077560000,-0.04660428,-0.000466043,-1939048095,4091984009,5514638424,4530419664,5047027455,4875058843,4905915343,1395053566,1363982954,2.45E+12,985,4795.2924,4815.5912,4835.7482,4783.9751,4834.6686,68466116622,7.56E+11,3.52E+13,0.82114284,0.008211428,19960272914,1.25E+11,1.03E+11,1.04E+11,1.02E+11,1.19E+11,1.22E+11,40616412325,41362263035,3.13E+13,512510,1.519,1.527,1.527,1.505,1.523,1.5166,0.004,0.2633,1.5771,520.33,7891415,1.4483,0.0038,0.248887,0.002633,515180,1.255,1.254,1.258,1.246,1.255,1.253,0,0,1.7307,2796.2376,35036749,0.9562,0.0028,0.222611,0
2022/5/31,000905.SH,5942.8317,5940.3724,6033.4732,5902.2751,6026.2373,15594491800,1.48E+11,5.75E+12,1.40346562,0.014034656,11875215064,24971777708,17858286443,21758404891,19883379255,25239981739,23500385053,7880068475,6732966999,5.13E+12,000922.SH,5072.0614,5062.7977,5077.5437,5040.7238,5070.5271,4149532911,34313888102,99047580000,-0.03025003,-0.0003025,70212674.45,6045226635,5997083114,4798947818,4883012409,4919118702,4926769417,1428757242,1314972783,2.45E+12,985,4834.6686,4836.5106,4906.5079,4812.5454,4901.9946,75301565526,8.76E+11,3.57E+13,1.39256701,0.01392567,54182951633,1.63E+11,1.23E+11,1.25E+11,1.16E+11,1.34E+11,1.31E+11,43290406590,41284336664,3.17E+13,512510,1.523,1.523,1.55,1.514,1.545,1.5279,0.022,1.4445,2.327,767.7494,11730398,2.3638,0.0037,0.23891,0.014445,515180,1.255,1.254,1.26,1.249,1.257,1.2534,0.002,0.1594,2.0822,3364.1514,42165237,0.8765,0.0016,0.127125,0.001594
2022/6/1,000905.SH,6026.2373,6008.7519,6042.3715,5970.493,6023.644,15536577300,1.43E+11,5.75E+12,-0.04303349,-0.000430335,-222143072.5,21259979539,19583014146,20093132089,20880521883,23094269742,24114227138,7005169752,7096931027,5.13E+12,000922.SH,5070.5271,5057.378,5095.0753,5044.1671,5093.2163,3623670733,30518736622,99490790000,0.44747222,0.004474722,-147043924.2,4529679999,4347225730,4374171923,4377033125,4857044663,5109302094,1424949770,1499329332,2.46E+12,985,4901.9946,4892.1721,4918.388,4868.8213,4904.7429,73070491035,8.24E+11,3.57E+13,0.05606493,0.000560649,4102632499,1.26E+11,1.17E+11,1.14E+11,1.15E+11,1.31E+11,1.35E+11,43332206216,43562931167,3.17E+13,512510,1.545,1.545,1.552,1.531,1.545,1.5443,0,0,1.3785,454.81,7023413,1.3592,0.0032,0.206692,0,515180,1.257,1.256,1.264,1.252,1.264,1.2593,0.007,0.5569,3.5524,5646.9472,71113543,0.9547,0.001,0.079051,0.005569
2022/6/2,000905.SH,6023.644,6000.6176,6084.3166,5987.6409,6078.4349,15957167500,1.50E+11,5.80E+12,0.90959725,0.009095973,12128317299,25480770661,18024660685,22907792125,20824347077,25072517700,23514815952,7621228901,6590168374,5.19E+12,000922.SH,5093.2163,5074.2898,5074.2898,5029.8912,5054.2338,3622586173,31113092474,98729310000,-0.76538081,-0.007653808,-1694080592,4242236697,5513867943,4339551223,4549178967,4703529911,4961465348,1424188117,1379074281,2.44E+12,985,4904.7429,4884.4175,4933.7901,4874.8875,4931.2084,71821753902,8.24E+11,3.59E+13,0.53958995,0.0053959,33691916446,1.35E+11,1.11E+11,1.18E+11,1.12E+11,1.31E+11,1.30E+11,43850693709,42357755504,3.19E+13,512510,1.545,1.545,1.564,1.539,1.564,1.5531,0.019,1.2298,1.7619,581.3116,9028136,1.6181,-0.0001,-0.006394,0.012298,515180,1.264,1.262,1.262,1.249,1.255,1.2538,-0.009,-0.712,1.8124,2875.6727,36054431,1.0285,0.0009,0.071662,-0.00712
2022/6/6,000905.SH,6078.4349,6079.8854,6194.4258,6070.707,6187.4441,18267996300,1.80E+11,5.91E+12,1.79337612,0.017933761,15609599059,28078317829,21457408420,28377479014,25828956703,31743202938,28168948503,9665485191,6799572287,5.28E+12,000922.SH,5054.2338,5053.7653,5074.7912,5019.3663,5073.1216,5197880084,43420870053,99098260000,0.37370254,0.003737025,-429664822,7857491656,8847160771,6195080164,6004951027,5799359813,5648670679,1643670990,1424484968,2.43E+12,985,4931.2084,4933.515,5028.0867,4916.8154,5027.5473,83017028681,1.03E+12,3.66E+13,1.95365704,0.01953657,68946059242,1.97E+11,1.50E+11,1.50E+11,1.39E+11,1.54E+11,1.48E+11,47987326461,44202581327,3.25E+13,512510,1.564,1.562,1.593,1.556,1.59,1.5818,0.026,1.6624,2.8585,943.11,14917809,2.3657,0.0032,0.200854,0.016624,515180,1.255,1.255,1.261,1.246,1.26,1.2527,0.005,0.3984,2.0893,3310.82,41475294,1.1952,0.0008,0.063452,0.003984
2022/6/7,000905.SH,6187.4441,6186.5768,6199.7233,6136.0388,6186.5672,17731171800,1.69E+11,5.91E+12,-0.01417225,-0.000141723,-2484244662,26843245673,24528338478,24357875123,26191309134,25102076021,27443366955,7012418444,7636845356,5.28E+12,000922.SH,5073.1216,5063.3103,5100.5123,5044.5824,5087.4234,4367010678,36323226696,99377640000,0.28191321,0.002819132,1200144366,6502933509,5170921722,5656913477,5470682614,5241559373,5424431798,1360279179,1495505038,2.44E+12,985,5027.5473,5028.5585,5051.8608,4995.8738,5031.3423,80706298622,9.66E+11,3.66E+13,0.07548412,0.000754841,-16812827698,1.63E+11,1.55E+11,1.32E+11,1.42E+11,1.36E+11,1.49E+11,42853769435,45136915051,3.26E+13,512510,1.59,1.589,1.597,1.58,1.591,1.5875,0.001,0.0629,4.0317,1312.038,20828383,1.0692,0.0019,0.119279,0.000629,515180,1.26,1.26,1.267,1.253,1.263,1.261,0.003,0.2381,4.1926,6497.0088,81925885,1.1111,0.0028,0.221204,0.002381
2022/6/8,000905.SH,6186.5672,6184.9604,6227.3285,6110.0604,6217.8276,18642886400,1.77E+11,5.94E+12,0.50529476,0.005052948,3235475520,29743326386,24661442492,25830814721,26451943137,26986314958,28112942857,7392578904,7491230963,5.30E+12,000922.SH,5087.4234,5090.8919,5127.2195,5029.138,5125.1709,4560068000,38443345544,1.00E+11,0.74197677,0.007419768,1151097898,6793974277,5422801820,5881775554,5733656214,5701203058,5948454124,1420268839,1541211673,2.46E+12,985,5031.3423,5035.1875,5067.7698,4977.3494,5061.6596,86049420507,1.02E+12,3.68E+13,0.60256882,0.006025688,11591633173,1.89E+11,1.61E+11,1.39E+11,1.45E+11,1.43E+11,1.53E+11,45052762364,46117380553,3.28E+13,512510,1.591,1.589,1.605,1.576,1.598,1.5893,0.007,0.44,2.1817,709.992,11283600,1.8228,0.0039,0.243461,0.0044,515180,1.263,1.262,1.274,1.251,1.273,1.2637,0.01,0.7918,2.2055,3413.318,43134365,1.8211,0.0035,0.274187,0.007918
2022/6/9,000905.SH,6217.8276,6207.7272,6209.1099,6088.4637,6130.6862,17212977500,1.60E+11,5.85E+12,-1.40147662,-0.014014766,-6949751721,24477272538,24979585038,22243499022,24788268042,23327924820,26343694408,6675934952,7562835567,5.23E+12,000922.SH,5125.1709,5115.3173,5153.5789,5072.5138,5100.7594,4898562757,41449858893,99638140000,-0.47630607,-0.004763061,1611776978,8850413744,6661708618,6128896960,6114097554,5251137467,5659145661,1300369772,1484089130,2.47E+12,985,5061.6596,5051.5636,5058.5952,4971.5532,4994.0739,81008446985,9.15E+11,3.63E+13,-1.33524783,-0.013352478,-41144446297,1.50E+11,1.50E+11,1.21E+11,1.37E+11,1.25E+11,1.46E+11,40426655536,45152847887,3.24E+13,512510,1.598,1.598,1.6,1.57,1.582,1.586,-0.016,-1.0013,3.1335,1015.02,16098228,1.8773,-0.0018,-0.11391,-0.010013,515180,1.273,1.273,1.282,1.262,1.268,1.2723,-0.005,-0.3928,2.2718,3500.0259,44531555,1.5711,0.0024,0.188917,-0.003928
2022/6/10,000905.SH,6130.6862,6083.5009,6250.3633,6078.7845,6240.1032,19254134000,1.79E+11,5.96E+12,1.78474312,0.017847431,16365607365,30022853774,19540232790,28280531966,24892682144,30331177706,28339492284,8891512747,8388061609,5.33E+12,000922.SH,5100.7594,5054.2693,5142.896,5045.5808,5134.1267,5424001148,41273233948,1.00E+11,0.65416338,0.006541634,2724298720,8099926817,5999423212,6286934617,5755814784,6012470706,5886345863,1599434201,1632883760,2.49E+12,985,4994.0739,4959.2925,5082.4737,4955.8589,5079.6942,83716176678,9.88E+11,3.70E+13,1.71443799,0.01714438,91421781757,1.95E+11,1.33E+11,1.51E+11,1.30E+11,1.49E+11,1.41E+11,44256561683,43470272890,3.29E+13,512510,1.582,1.577,1.611,1.562,1.608,1.5922,0.026,1.6435,1.9547,633.17,10081046,3.0973,0.0031,0.192415,0.016435,515180,1.268,1.258,1.285,1.258,1.281,1.2726,0.013,1.0252,1.9539,3008.23,38281963,2.1293,0.0008,0.062412,0.010252
2022/6/13,000905.SH,6240.1032,6188.7655,6250.6808,6172.9148,6233.6194,18813239700,1.98E+11,6.38E+12,-0.10390533,-0.001039053,422802878.6,33537341591,32338899165,29026715873,29580679301,28497360249,28909190247,7844144272,7653990392,5.51E+12,000922.SH,5134.1267,5099.8572,5122.3216,5032.1856,5071.6427,4823260480,40165615283,1.00E+11,-1.21703268,-0.012170327,-4922033570,5405427638,8522255949,5260972208,6556899201,5511642629,5995276613,1443748388,1469392671,2.45E+12,985,5079.6942,5035.7823,5080.1652,5012.4141,5058.0435,86074572817,1.05E+12,3.82E+13,-0.42622054,-0.004262205,-5286901390,1.85E+11,1.83E+11,1.44E+11,1.47E+11,1.47E+11,1.51E+11,45931864149,45982265452,3.32E+13,512510,1.608,1.606,1.612,1.591,1.609,1.603,0.001,0.0622,3.2704,1049.58,16825091,1.306,0.0008,0.049696,0.000622,515180,1.281,1.279,1.279,1.254,1.263,1.2634,-0.018,-1.4052,2.3593,3623.0645,45772690,1.9516,0.0033,0.260602,-0.014052
2022/6/14,000905.SH,6233.6194,6161.6197,6278.9724,6061.1905,6275.5652,19740316500,1.96E+11,6.42E+12,0.67289639,0.006728964,7361474167,34348825550,29483740359,30098853949,29262449728,29450376717,28102605468,7788599160,7476385654,5.55E+12,000922.SH,5071.6427,5032.9185,5144.4366,5013.1087,5143.2939,4675352976,38426887610,1.02E+11,1.41278091,0.014127809,4893540766,8086925734,4427817714,6152863533,5284323794,5916599008,5622826758,1503825919,1431705162,2.49E+12,985,5058.0435,5004.7918,5084.6274,4932.6903,5084.0897,89365176237,1.06E+12,3.84E+13,0.51494614,0.005149461,21463535885,1.93E+11,1.70E+11,1.48E+11,1.48E+11,1.50E+11,1.53E+11,46491191373,46826666538,3.34E+13,512510,1.609,1.601,1.624,1.565,1.617,1.5865,0.008,0.4972,2.9062,932.68,14797311,3.6669,0.0036,0.22214,0.004972,515180,1.263,1.26,1.283,1.251,1.281,1.2658,0.018,1.4252,2.2451,3445.38,43610061,2.5337,0.0031,0.241414,0.014252
2022/6/15,000905.SH,6275.5652,6275.3708,6398.3587,6261.0394,6261.0613,23814076500,2.32E+11,6.40E+12,-0.23111703,-0.00231117,-23293050869,39623901470,63374738422,28666314237,28211212439,28378936131,28749309901,7451510757,7078452702,5.54E+12,000922.SH,5143.2939,5134.3181,5214.9512,5119.6982,5137.3642,6539070712,53520764761,1.02E+11,-0.11528993,-0.001152899,1401827351,12991057267,11637819934,7116386510,7059761012,5958547806,6008912525,1395304479,1352975240,2.51E+12,985,5084.0897,5089.5026,5197.9455,5088.8493,5111.9643,1.06E+11,1.25E+12,3.86E+13,0.54827121,0.005482712,-1.65E+11,2.29E+11,3.82E+11,1.39E+11,1.42E+11,1.36E+11,1.44E+11,40788429566,41787341437,3.36E+13,512510,1.617,1.617,1.652,1.612,1.613,1.6328,-0.004,-0.2474,2.4731,793.6907,12959524,2.4737,0.0058,0.35829,-0.002474,515180,1.281,1.286,1.303,1.278,1.288,1.2926,0.007,0.5464,2.6096,4007.35,51800588,1.9516,-0.0042,-0.327154,0.005464
2022/6/16,000905.SH,6261.0613,6262.2871,6330.3502,6242.3287,6264.822,19461508300,2.01E+11,6.41E+12,0.0600649,0.000600649,5658511413,35340292412,33562791609,29803367002,29209015709,29752567935,27804919503,8211885679,6872874795,5.54E+12,000922.SH,5137.3642,5126.9988,5160.4408,5045.0638,5058.3695,4681017457,40643577010,1.00E+11,-1.53765038,-0.015376504,-3899023074,5374153437,9131269978,5737580725,6146559490,5760885976,5654997975,1499656837,1338472606,2.46E+12,985,5111.9643,5113.8554,5155.431,5090.2492,5107.8,87958725997,1.04E+12,3.86E+13,-0.08146184,-0.000814618,8992051098,1.82E+11,1.76E+11,1.48E+11,1.45E+11,1.50E+11,1.50E+11,45411942206,44543717319,3.36E+13,512510,1.613,1.613,1.635,1.612,1.616,1.6244,0.003,0.186,2.7176,872.16,14167107,1.4259,0.0039,0.240756,0.00186,515180,1.288,1.284,1.292,1.262,1.265,1.2718,-0.023,-1.7857,2.8826,4406.3891,56039999,2.3292,0.001,0.078989,-0.017857
2022/6/17,000905.SH,6264.822,6220.5832,6328.3614,6181.8541,6316.3092,16785912900,1.89E+11,6.46E+12,0.82184618,0.008218462,7836711569,33141661415,28569888964,28649551437,27432667062,28158539970,27191361808,8132863668,7051987087,5.60E+12,000922.SH,5058.3695,5032.2436,5065.0715,4999.9302,5056.8537,3845257104,32207563004,99974170000,-0.02996618,-0.000299662,90144775.22,4743847918,4624414035,4646609752,4651152848,5208111677,5381024752,1550284550,1402117488,2.46E+12,985,5107.8,5072.7218,5174.3916,5069.5237,5165.7858,81770276233,1.05E+12,3.91E+13,1.13524022,0.011352402,43886167738,2.08E+11,1.65E+11,1.47E+11,1.42E+11,1.46E+11,1.51E+11,45497126540,45190883207,3.40E+13,512510,1.616,1.616,1.635,1.596,1.628,1.6193,0.012,0.7426,2.7854,893.93,14475261,2.4134,0.0056,0.342801,0.007426,515180,1.265,1.256,1.267,1.251,1.265,1.2593,0,0,1.9735,3030.5453,38163177,1.2648,0.0014,0.11055,0
2022/6/20,000905.SH,6316.3092,6323.4058,6359,6277.2155,6330.3942,17520714600,2.02E+11,6.48E+12,0.22299415,0.002229942,-1661548262,36770546598,35158007189,29426895317,30556674630,27223712938,28551677760,6854088937,7670432472,5.62E+12,000922.SH,5056.8537,5036.9139,5051.102,5005.7104,5035.0745,4682834763,40697607297,99543590000,-0.43068677,-0.004306868,-848561368.2,7239099513,7341521229,6024497078,6313193993,5332362894,5674029945,1328563487,1444339172,2.45E+12,985,5165.7858,5179.3991,5232.4814,5158.0537,5200.6789,84836763279,1.12E+12,3.93E+13,0.67546548,0.006754655,15407821395,2.11E+11,1.95E+11,1.59E+11,1.56E+11,1.53E+11,1.55E+11,44637253880,45291562759,3.42E+13,512510,1.628,1.628,1.643,1.619,1.637,1.633,0.009,0.5528,3.2602,1041.41,17005727,1.4742,0.0008,0.048846,0.005528,515180,1.265,1.262,1.265,1.253,1.259,1.2586,-0.006,-0.4743,2.1018,3233.8602,40702917,0.9486,0.002,0.158604,-0.004743
2022/6/21,000905.SH,6330.3942,6324.8405,6337.0828,6215.292,6277.0014,16446163000,1.79E+11,6.42E+12,-0.84343563,-0.008434356,-10679014423,26094026826,29265144342,25692735383,29041883381,25377551771,28497431633,6764359416,7803228463,5.57E+12,000922.SH,5035.0745,5028.3424,5064.182,4998.6573,5037.4703,4552220844,36618588214,99590960000,0.04758222,0.000475822,526401881.1,7337469761,6051795833,5045437788,5302601747,4832906737,5187265276,1356680769,1504430317,2.46E+12,985,5200.6789,5198.4496,5219.3925,5129.0586,5177.676,84577563733,1.04E+12,3.91E+13,-0.44230572,-0.004423057,-30912329772,1.71E+11,1.72E+11,1.42E+11,1.54E+11,1.45E+11,1.59E+11,44394495884,47580023079,3.41E+13,512510,1.637,1.637,1.639,1.611,1.625,1.6264,-0.012,-0.733,2.7558,880.2797,14317194,1.7104,-0.0005,-0.030779,-0.00733,515180,1.259,1.258,1.27,1.254,1.26,1.2646,0.001,0.0794,2.0503,3162.94,39997599,1.2708,0.0031,0.245428,0.000794
2022/6/22,000905.SH,6277.0014,6281.8672,6285.6521,6176.8507,6179.57,15409431800,1.64E+11,6.32E+12,-1.55219656,-0.015521966,-14935776286,23409689223,25064293968,22234191993,27263621888,22690033376,28609476603,6204433889,8536732308,5.50E+12,000922.SH,5037.4703,5044.3561,5044.3561,4966.9849,4970.5763,3709492025,30538343102,98268460000,-1.32792842,-0.013279284,-2294115593,4303191321,4982558217,4050969492,4800110098,4464694449,5156261058,1303258499,1477299980,2.43E+12,985,5177.676,5182.5904,5184.7197,5109.6819,5111.0577,77800994087,9.48E+11,3.86E+13,-1.28664482,-0.012866448,-42968003417,1.56E+11,1.56E+11,1.25E+11,1.41E+11,1.31E+11,1.52E+11,40816665384,47235144790,3.36E+13,512510,1.625,1.624,1.626,1.596,1.6,1.6139,-0.025,-1.5385,2.0862,666.41,10754952,1.8462,-0.0001,-0.00625,-0.015385,515180,1.26,1.261,1.263,1.245,1.248,1.2558,-0.012,-0.9524,1.9072,2940.2605,36925048,1.4286,-0.0013,-0.104275,-0.009524
2022/6/23,000905.SH,6179.57,6186.9871,6300.4746,6142.9367,6300.4746,16826604400,1.80E+11,6.44E+12,1.95652125,0.019565212,13182901746,32251294460,23680826719,28524288774,26151218613,27989513259,26456467085,7450451853,6744134183,5.60E+12,000922.SH,4970.5763,4973.6803,5039.9466,4958.1594,5039.9466,3884403882,33007244698,99639920000,1.39561885,0.013956189,2172275132,6041942844,4320117587,5094294050,4697872972,5075052841,5066789444,1378470187,1332704788,2.46E+12,985,5111.0577,5117.2124,5208.3683,5092.5412,5208.3683,83716083388,1.03E+12,3.94E+13,1.90392294,0.019039229,83083250430,2.06E+11,1.49E+11,1.51E+11,1.36E+11,1.52E+11,1.45E+11,46060571514,43577954541,3.43E+13,512510,1.6,1.595,1.63,1.593,1.628,1.6119,0.028,1.75,1.4244,454.99,7334099,2.3125,0.0042,0.257321,0.0175,515180,1.248,1.248,1.262,1.244,1.261,1.2524,0.013,1.0417,1.7236,2658.93,33300571,1.4423,0.003,0.237342,0.010417
2022/6/24,000905.SH,6300.4746,6306.829,6378.498,6304.0817,6368.2827,15771270400,1.82E+11,6.51E+12,1.07623797,0.01076238,8225073393,32165804289,26666909267,28363873963,27573240962,27163922913,26057372127,7271816455,6442821872,5.66E+12,000922.SH,5039.9466,5038.6755,5052.5618,5012.7192,5033.9618,4085670396,34508973204,99521600000,-0.11874729,-0.001187473,-1423051714,5256341037,6231200353,4978443123,5377948562,4954479509,5114499147,1353697082,1242364404,2.45E+12,985,5208.3683,5220.5797,5276.0978,5214.4689,5269.8087,85156222606,1.11E+12,3.98E+13,1.17964776,0.011796478,51767242000,2.22E+11,1.79E+11,1.58E+11,1.51E+11,1.54E+11,1.53E+11,45630255832,44222494281,3.47E+13,512510,1.628,1.628,1.653,1.628,1.65,1.6447,0.022,1.3514,2.4684,788.47,12968206,1.5356,0.0006,0.03635,0.013514,515180,1.261,1.264,1.267,1.257,1.262,1.2614,0.001,0.0793,2.5215,3887.31,49034925,0.793,0.0015,0.118718,0.000793
